Cotten Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/mÂ²,kW,kW,kW,kW,kW,kW,kW
2023-09-01 00:00:00,0,0,0,0,0,0,0,-8.661867
2023-09-01 01:00:00,0,0,0,0,0,0,0,-8.714997
2023-09-01 02:00:00,0,0,0,0,0,0,0,-8.736737
2023-09-01 03:00:00,0,0,0,0,0,0,0,-8.741192
2023-09-01 04:00:00,0,0,0,0,0,0,0,-8.775684
2023-09-01 05:00:00,0,0,0,0,0,0,0,-8.691395
2023-09-01 06:00:00,0.6604338,0,0,0,0,0,0,-8.580125
2023-09-01 07:00:00,48.02438,32.248,25.53703,37.13757,32.74442,31.69624,27.69224,183.2424
2023-09-01 08:00:00,245.9818,237.8458,205.4032,222.1378,205.558,214.9659,198.6449,1298.397
2023-09-01 09:00:00,484.4322,499.3326,466.2597,465.8517,452.1666,482.6102,481.0028,2870.966
2023-09-01 10:00:00,686.4131,670.6104,635.9458,656.3559,656.4023,696.8879,679.1499,3994.97
2023-09-01 11:00:00,897.1225,816.714,797.2877,798.8707,779.6533,822.9017,809.3322,4806.351
2023-09-01 12:00:00,957.9706,791.1832,791.9252,790.4167,813.3788,805.5338,800.8566,4780.927
2023-09-01 13:00:00,1038.041,832.9391,832.8985,833.043,832.9386,832.854,832.8687,4969.388
2023-09-01 14:00:00,996.0065,832.1205,827.3428,830.53,832.1885,832.9109,832.9297,4958.91
2023-09-01 15:00:00,889.7189,764.5236,747.9216,757.6918,772.4553,789.9631,797.6819,4604.882
2023-09-01 16:00:00,707.3724,605.4176,598.4741,605.3028,619.0737,626.6662,635.5978,3679.896
2023-09-01 17:00:00,474.6541,390.0206,391.1129,396.901,409.432,407.5086,417.262,2417.47
2023-09-01 18:00:00,222.89,149.8796,143.0866,157.5238,152.734,153.7661,161.4386,920.5081
2023-09-01 19:00:00,20.707,12.45292,9.996884,12.27387,10.31487,10.63771,10.92111,59.48164
2023-09-01 20:00:00,0,0,0,0,0,0,0,-8.751826
2023-09-01 21:00:00,0,0,0,0,0,0,0,-8.747128
2023-09-01 22:00:00,0,0,0,0,0,0,0,-8.772952
2023-09-01 23:00:00,0,0,0,0,0,0,0,-8.66841
2023-09-02 00:00:00,0,0,0,0,0,0,0,-8.730442
2023-09-02 01:00:00,0,0,0,0,0,0,0,-8.784183
2023-09-02 02:00:00,0,0,0,0,0,0,0,-8.700349
2023-09-02 03:00:00,0,0,0,0,0,0,0,-8.695179
2023-09-02 04:00:00,0,0,0,0,0,0,0,-8.719273
2023-09-02 05:00:00,0,0,0,0,0,0,0,-8.681666
2023-09-02 06:00:00,0.6124833,0.03089973,0.01585321,0.01182187,0.0258838,0,0.01480122,-8.673512
2023-09-02 07:00:00,51.88277,52.32534,48.05674,51.1689,50.45002,47.79325,50.49161,298.596
2023-09-02 08:00:00,209.3283,204.9545,182.5762,193.2073,188.0313,190.1961,195.2686,1153.532
2023-09-02 09:00:00,385.7451,398.6576,381.3179,379.7747,380.3887,398.7165,390.6069,2349.016
2023-09-02 10:00:00,669.121,638.8989,609.743,608.2991,603.0963,639.1144,640.421,3743.178
2023-09-02 11:00:00,888.6351,807.5215,780.1594,785.7709,784.5662,811.4814,812.8854,4767.058
2023-09-02 12:00:00,1001.614,832.9709,833.027,832.8915,833.006,833.044,832.9255,4972.979
2023-09-02 13:00:00,1033.923,832.9702,832.9366,832.8829,832.971,832.9443,832.9787,4969.926
2023-09-02 14:00:00,996.2315,829.5894,819.033,824.6916,829.9196,832.5174,832.9554,4940.998
2023-09-02 15:00:00,887.0964,751.3607,735.9036,742.009,754.0184,769.4819,778.4672,4509.429
2023-09-02 16:00:00,705.7714,595.3349,588.7778,594.2825,608.0375,613.9834,625.0926,3616.873
2023-09-02 17:00:00,473.4347,385.1104,385.6353,391.3197,402.8483,400.6946,411.7095,2383.943
2023-09-02 18:00:00,215.814,145.9962,138.9926,153.4343,148.1891,149.3149,157.3339,895.7061
2023-09-02 19:00:00,20.54375,12.97939,10.30259,12.64353,10.40166,10.5146,10.81865,60.80152
2023-09-02 20:00:00,0,0,0,0,0,0,0,-8.734716
2023-09-02 21:00:00,0,0,0,0,0,0,0,-8.630863
2023-09-02 22:00:00,0,0,0,0,0,0,0,-8.652305
2023-09-02 23:00:00,0,0,0,0,0,0,0,-8.687965
2023-09-03 00:00:00,0,0,0,0,0,0,0,-8.678429
2023-09-03 01:00:00,0,0,0,0,0,0,0,-8.725641
2023-09-03 02:00:00,0,0,0,0,0,0,0,-8.61494
2023-09-03 03:00:00,0,0,0,0,0,0,0,-8.564807
2023-09-03 04:00:00,0,0,0,0,0,0,0,-8.597293
2023-09-03 05:00:00,0,0,0,0,0,0,0,-8.610596
2023-09-03 06:00:00,0.763003,0,0,0,0,0,0,-8.591416
2023-09-03 07:00:00,43.00727,31.51553,25.35052,35.67064,32.04209,30.66738,27.569,180.2394
2023-09-03 08:00:00,230.8026,220.2105,189.8213,206.4843,191.3344,203.861,185.5826,1210.266
2023-09-03 09:00:00,462.2785,467.7201,436.3204,437.0666,424.0201,462.1129,450.8756,2700.634
2023-09-03 10:00:00,681.1375,647.3355,613.1625,617.578,609.4393,648.1885,648.7871,3790.565
2023-09-03 11:00:00,850.7025,770.2205,737.3904,744.5217,741.1459,776.6089,780.3911,4538.602
2023-09-03 12:00:00,962.5647,829.7128,805.2825,814.9847,814.1882,831.3887,832.1026,4905.55
2023-09-03 13:00:00,995.5607,832.8511,815.9945,828.2514,831.3693,832.8563,832.9148,4950.766
2023-09-03 14:00:00,901.4907,778.7249,776.8469,768.7179,798.7988,819.4009,823.506,4741.468
2023-09-03 15:00:00,855.2695,696.3559,697.7864,707.2485,715.5446,730.3842,738.4087,4271.892
2023-09-03 16:00:00,675.2941,560.1703,552.3893,558.9581,571.1704,577.3364,587.8714,3405.237
2023-09-03 17:00:00,434.6099,350.8984,350.2785,355.5969,365.5016,363.5924,373.9535,2167.97
2023-09-03 18:00:00,189.7339,129.9428,123.6915,135.4068,131.2712,132.3326,138.6608,791.7696
2023-09-03 19:00:00,17.61598,12.34664,10.23615,12.0686,10.43112,10.7507,10.95486,59.69098
2023-09-03 20:00:00,0,0,0,0,0,0,0,-8.765851
2023-09-03 21:00:00,0,0,0,0,0,0,0,-8.660156
2023-09-03 22:00:00,0,0,0,0,0,0,0,-8.675357
2023-09-03 23:00:00,0,0,0,0,0,0,0,-8.671216
2023-09-04 00:00:00,0,0,0,0,0,0,0,-8.656834
2023-09-04 01:00:00,0,0,0,0,0,0,0,-8.687211
2023-09-04 02:00:00,0,0,0,0,0,0,0,-8.639238
2023-09-04 03:00:00,0,0,0,0,0,0,0,-8.627779
2023-09-04 04:00:00,0,0,0,0,0,0,0,-8.583016
2023-09-04 05:00:00,0,0,0,0,0,0,0,-8.530829
2023-09-04 06:00:00,0.4906817,0,0,0,0,0,0,-8.521803
2023-09-04 07:00:00,41.77224,31.03313,25.29987,34.41798,32.58784,33.61572,28.37551,180.9477
2023-09-04 08:00:00,223.6637,213.1386,184.6024,200.0248,185.94,209.0751,181.5937,1185.743
2023-09-04 09:00:00,452.3489,451.1747,421.4117,421.2291,408.2916,445.554,434.4315,2602.739
2023-09-04 10:00:00,669.011,633.6959,602.0104,603.1238,595.2641,634.9548,634.4675,3707.342
2023-09-04 11:00:00,840.9045,754.4442,722.4886,726.8774,724.3103,761.2335,764.2711,4442.429
2023-09-04 12:00:00,945.3309,814.0446,783.4252,794.848,795.3479,824.0668,827.6899,4818.582
2023-09-04 13:00:00,981.8526,828.9433,798.6158,808.9068,805.5134,816.9186,821.8289,4854.937
2023-09-04 14:00:00,888.2476,753.254,761.9844,686.2836,699.2211,736.0564,646.1292,4284.023
2023-09-04 15:00:00,574.7503,543.1628,549.3661,503.1219,528.1215,559.925,490.8174,3179.815
2023-09-04 16:00:00,643.4733,500.9172,500.0002,511.1061,547.4656,530.3954,545.6019,3150.359
2023-09-04 17:00:00,382.8644,312.1491,296.2689,313.4128,297.744,290.7059,286.3521,1798.489
2023-09-04 18:00:00,182.3613,124.3937,118.152,128.6169,125.1176,126.343,132.153,755.2626
2023-09-04 19:00:00,13.21111,10.63781,9.034499,10.36365,9.349639,9.704693,9.729115,50.90258
2023-09-04 20:00:00,0,0,0,0,0,0,0,-8.974912
2023-09-04 21:00:00,0,0,0,0,0,0,0,-8.819106
2023-09-04 22:00:00,0,0,0,0,0,0,0,-8.807138
2023-09-04 23:00:00,0,0,0,0,0,0,0,-8.804432
2023-09-05 00:00:00,0,0,0,0,0,0,0,-8.743688
2023-09-05 01:00:00,0,0,0,0,0,0,0,-8.788256
2023-09-05 02:00:00,0,0,0,0,0,0,0,-8.818025
2023-09-05 03:00:00,0,0,0,0,0,0,0,-8.71283
2023-09-05 04:00:00,0,0,0,0,0,0,0,-8.692248
2023-09-05 05:00:00,0,0,0,0,0,0,0,-8.69388
2023-09-05 06:00:00,0.475731,0,0,0,0,0,0,-8.773527
2023-09-05 07:00:00,42.66829,29.83135,24.58297,32.82653,30.17588,28.74175,27.04387,168.8478
2023-09-05 08:00:00,216.8748,205.6219,178.0425,193.5162,180.2848,188.5441,175.8857,1130.621
2023-09-05 09:00:00,441.8846,439.9296,410.9402,410.782,398.6312,434.7489,423.7698,2536.264
2023-09-05 10:00:00,660.3489,622.2297,590.4803,591.9478,584.5549,623.6109,623.4216,3643.866
2023-09-05 11:00:00,833.0378,745.6688,714.17,719.8527,717.1997,753.8771,756.718,4396.839
2023-09-05 12:00:00,936.3726,808.1808,778.1518,786.7011,786.6528,819.0786,822.7808,4780.256
2023-09-05 13:00:00,975.3476,821.8148,792.8073,807.489,809.0513,830.9471,824.1398,4860.072
2023-09-05 14:00:00,939.999,782.0192,763.8071,774.2768,779.1688,804.1615,811.5909,4692.524
2023-09-05 15:00:00,827.7311,688.6067,676.0846,680.3843,690.7382,706.468,715.6884,4144.227
2023-09-05 16:00:00,644.525,533.051,526.8411,531.9944,543.3978,550.4313,560.7214,3243.24
2023-09-05 17:00:00,418.1947,333.7505,333.101,338.0919,346.4993,345.5135,355.3071,2058.857
2023-09-05 18:00:00,172.6661,119.6518,113.5739,123.6103,119.8404,121.0663,126.8059,724.0726
2023-09-05 19:00:00,11.51972,9.587627,8.324337,9.461167,8.482722,8.685941,8.791242,45.19044
2023-09-05 20:00:00,0,0,0,0,0,0,0,-8.990498
2023-09-05 21:00:00,0,0,0,0,0,0,0,-8.832427
2023-09-05 22:00:00,0,0,0,0,0,0,0,-8.753209
2023-09-05 23:00:00,0,0,0,0,0,0,0,-8.877048
2023-09-06 00:00:00,0,0,0,0,0,0,0,-8.835313
2023-09-06 01:00:00,0,0,0,0,0,0,0,-8.659171
2023-09-06 02:00:00,0,0,0,0,0,0,0,-8.677376
2023-09-06 03:00:00,0,0,0,0,0,0,0,-8.712125
2023-09-06 04:00:00,0,0,0,0,0,0,0,-8.677561
2023-09-06 05:00:00,0,0,0,0,0,0,0,-8.661283
2023-09-06 06:00:00,0.3590726,0,0,0,0,0,0,-8.680786
2023-09-06 07:00:00,41.57169,27.26736,23.20192,30.78147,29.27686,27.82242,25.24201,160.744
2023-09-06 08:00:00,218.0645,201.5508,173.8735,190.1382,176.7808,194.9481,170.7905,1117.735
2023-09-06 09:00:00,440.329,435.7241,406.3821,406.4904,393.9347,429.3169,417.9896,2508.596
2023-09-06 10:00:00,658.7713,611.5952,579.82,583.3695,575.9755,612.6757,613.5054,3584.472
2023-09-06 11:00:00,822.2078,729.6726,699.7776,706.5881,705.7202,738.9945,743.4975,4314.551
2023-09-06 12:00:00,934.2003,800.2725,769.777,780.117,730.6865,809.5589,820.1009,4690.378
2023-09-06 13:00:00,950.4957,774.4176,746.9724,754.1978,686.7414,740.384,766.9468,4444.288
2023-09-06 14:00:00,965.639,796.1122,772.4282,782.149,720.8442,799.6721,809.5326,4655.881
2023-09-06 15:00:00,827.7062,678.7171,661.1079,669.6779,629.8232,693.8372,703.6111,4023.583
2023-09-06 16:00:00,633.2745,519.3778,509.9868,517.7817,489.2009,533.7668,543.8673,3111.614
2023-09-06 17:00:00,392.8694,312.6976,310.5244,316.2339,300.3234,322.6095,331.9565,1901.954
2023-09-06 18:00:00,156.5204,108.9933,103.2285,112.1778,100.8521,110.1885,115.3526,649.873
2023-09-06 19:00:00,8.826883,8.120318,7.15982,8.07442,6.736465,7.670507,7.49636,36.58698
2023-09-06 20:00:00,0,0,0,0,0,0,0,-8.940412
2023-09-06 21:00:00,0,0,0,0,0,0,0,-8.812213
2023-09-06 22:00:00,0,0,0,0,0,0,0,-8.808903
2023-09-06 23:00:00,0,0,0,0,0,0,0,-8.8368
2023-09-07 00:00:00,0,0,0,0,0,0,0,-8.775584
2023-09-07 01:00:00,0,0,0,0,0,0,0,-8.798059
2023-09-07 02:00:00,0,0,0,0,0,0,0,-8.727131
2023-09-07 03:00:00,0,0,0,0,0,0,0,-8.672
2023-09-07 04:00:00,0,0,0,0,0,0,0,-8.70246
2023-09-07 05:00:00,0,0,0,0,0,0,0,-8.765306
2023-09-07 06:00:00,1.007732,0,0,0,0,0,0,-8.755713
2023-09-07 07:00:00,48.31635,43.21042,38.3976,43.18023,38.105,39.80217,39.92844,239.6528
2023-09-07 08:00:00,173.9747,168.3689,151.2845,158.0364,138.683,154.9694,151.847,930.7336
2023-09-07 09:00:00,346.4839,342.6491,322.8909,321.7861,289.7842,340.2449,333.259,1968.595
2023-09-07 10:00:00,600.9335,563.365,535.3954,537.2141,490.4675,563.3271,562.5349,3266.882
2023-09-07 11:00:00,794.8117,710.2616,680.7842,685.425,632.8839,721.2338,726.7964,4149.715
2023-09-07 12:00:00,920.5248,789.6619,769.4163,774.8679,724.7531,801.4346,810.9698,4659.231
2023-09-07 13:00:00,858.4811,705.4407,686.8857,703.7437,634.1405,683.6141,710.287,4065.602
2023-09-07 14:00:00,645.0109,548.476,548.9626,532.1132,479.3741,551.137,558.575,3214.21
2023-09-07 15:00:00,761.6741,646.599,630.2558,633.3783,596.948,671.1908,684.9772,3856.648
2023-09-07 16:00:00,659.5469,539.1992,534.4466,542.8663,520.5385,568.1678,578.363,3280.343
2023-09-07 17:00:00,422.5885,333.8773,333.1065,337.9775,321.5233,345.6255,355.5068,2032.764
2023-09-07 18:00:00,169.0343,112.773,106.3921,116.5724,104.3222,113.9775,119.526,673.3876
2023-09-07 19:00:00,9.778109,6.185828,5.139561,5.957849,4.707351,5.356076,5.337684,25.02381
2023-09-07 20:00:00,0,0,0,0,0,0,0,-8.336354
2023-09-07 21:00:00,0,0,0,0,0,0,0,-8.666914
2023-09-07 22:00:00,0,0,0,0,0,0,0,-8.789537
2023-09-07 23:00:00,0,0,0,0,0,0,0,-8.775243
2023-09-08 00:00:00,0,0,0,0,0,0,0,-8.696184
2023-09-08 01:00:00,0,0,0,0,0,0,0,-8.727902
2023-09-08 02:00:00,0,0,0,0,0,0,0,-8.630013
2023-09-08 03:00:00,0,0,0,0,0,0,0,-8.654838
2023-09-08 04:00:00,0,0,0,0,0,0,0,-8.642147
2023-09-08 05:00:00,0,0,0,0,0,0,0,-8.678486
2023-09-08 06:00:00,0.952394,0,0,0,0,0,0,-8.648954
2023-09-08 07:00:00,56.91837,46.60096,39.86636,49.95281,43.46295,40.56639,42.068,260.6879
2023-09-08 08:00:00,232.4113,220.8989,190.892,209.169,178.4249,207.685,185.9423,1203.853
2023-09-08 09:00:00,388.6631,395.9162,380.0205,363.1804,321.4763,385.8463,381.9374,2251.497
2023-09-08 10:00:00,665.0027,625.2155,596.3348,594.4119,542.6127,628.1147,627.0195,3621.419
2023-09-08 11:00:00,831.079,744.4974,715.6935,718.5859,660.7503,751.2556,755.9941,4338.284
2023-09-08 12:00:00,943.2393,809.8713,728.1964,798.2958,735.5288,813.5538,795.7616,4659.835
2023-09-08 13:00:00,929.1296,734.28,735.7036,732.7102,710.7154,717.9317,740.2084,4334.703
2023-09-08 14:00:00,832.13,692.5148,697.2167,686.5211,651.8688,731.3505,728.9128,4152.411
2023-09-08 15:00:00,846.5527,703.6595,683.3021,698.3076,662.0207,731.7661,725.5394,4169.258
2023-09-08 16:00:00,706.2219,588.6814,580.9283,581.2965,545.0908,604.09,624.0148,3516.636
2023-09-08 17:00:00,357.6923,284.1682,277.2195,287.7866,267.5286,281.6851,285.8816,1678.496
2023-09-08 18:00:00,177.9691,121.6297,113.7913,124.6766,111.2372,122.2552,127.4721,721.4289
2023-09-08 19:00:00,11.53971,9.662007,8.49469,9.506997,7.947113,8.941953,9.021232,45.89491
2023-09-08 20:00:00,0,0,0,0,0,0,0,-8.900585
2023-09-08 21:00:00,0,0,0,0,0,0,0,-8.882267
2023-09-08 22:00:00,0,0,0,0,0,0,0,-8.692677
2023-09-08 23:00:00,0,0,0,0,0,0,0,-8.753001
2023-09-09 00:00:00,0,0,0,0,0,0,0,-8.771291
2023-09-09 01:00:00,0,0,0,0,0,0,0,-8.744948
2023-09-09 02:00:00,0,0,0,0,0,0,0,-8.584207
2023-09-09 03:00:00,0,0,0,0,0,0,0,-8.572001
2023-09-09 04:00:00,0,0,0,0,0,0,0,-8.557642
2023-09-09 05:00:00,0,0,0,0,0,0,0,-8.486269
2023-09-09 06:00:00,0.01876602,0,0,0,0,0,0,-8.492758
2023-09-09 07:00:00,15.29461,4.40069,4.116212,4.380415,3.911422,4.002832,4.219953,17.07632
2023-09-09 08:00:00,160.0191,154.2607,147.9198,146.5305,132.3894,148.3343,144.9876,883.806
2023-09-09 09:00:00,183.36,174.5143,165.8589,167.9779,152.8735,173.8328,169.873,1012.44
2023-09-09 10:00:00,83.81857,86.78838,86.44275,84.64173,79.83422,92.18058,92.9698,523.0643
2023-09-09 11:00:00,94.35165,86.40465,80.63558,85.00964,75.5079,83.52486,80.92744,489.8216
2023-09-09 12:00:00,47.54065,41.9577,41.24295,42.01228,38.27621,41.64749,42.32067,244.5114
2023-09-09 13:00:00,89.88294,91.92306,90.38313,89.57257,84.85284,96.38622,96.14392,551.377
2023-09-09 14:00:00,337.5518,310.159,299.3278,303.2205,281.487,318.8742,316.0546,1846.295
2023-09-09 15:00:00,396.1009,347.6333,335.612,344.4485,319.4739,360.125,363.3604,2091.236
2023-09-09 16:00:00,580.8184,493.9594,468.382,495.5473,473.1454,522.1216,515.1626,2976.667
2023-09-09 17:00:00,213.4199,190.9208,186.4126,187.7191,176.8689,196.9771,198.2685,1149.442
2023-09-09 18:00:00,39.03493,37.82602,36.04914,36.50039,33.18014,37.91589,37.19736,214.7857
2023-09-09 19:00:00,0.2283924,0.2884583,0.2798277,0.2858832,0.132019,0.3108685,0.2929338,-6.996758
2023-09-09 20:00:00,0,0,0,0,0,0,0,-8.773551
2023-09-09 21:00:00,0,0,0,0,0,0,0,-8.711499
2023-09-09 22:00:00,0,0,0,0,0,0,0,-8.716393
2023-09-09 23:00:00,0,0,0,0,0,0,0,-8.684587
2023-09-10 00:00:00,0,0,0,0,0,0,0,-8.703203
2023-09-10 01:00:00,0,0,0,0,0,0,0,-8.71088
2023-09-10 02:00:00,0,0,0,0,0,0,0,-8.714982
2023-09-10 03:00:00,0,0,0,0,0,0,0,-8.730687
2023-09-10 04:00:00,0,0,0,0,0,0,0,-8.6109
2023-09-10 05:00:00,0,0,0,0,0,0,0,-8.578351
2023-09-10 06:00:00,0.02342458,0,0,0,0,0,0,-8.592208
2023-09-10 07:00:00,28.27932,18.20359,16.41146,16.46199,13.12228,13.39414,14.17789,85.14525
2023-09-10 08:00:00,78.22726,69.42068,67.38661,65.7312,59.42264,65.37828,66.20621,393.7884
2023-09-10 09:00:00,123.1529,111.513,109.8557,106.8567,96.3369,109.1248,107.9814,643.6564
2023-09-10 10:00:00,450.3412,400.6123,377.1049,393.6488,348.8677,376.0059,345.7971,2249.608
2023-09-10 11:00:00,564.8085,519.9926,487.4786,485.8944,445.0605,494.1436,490.2111,2952.334
2023-09-10 12:00:00,829.9495,625.9779,635.0178,620.8568,594.5878,641.1262,650.1008,3785.508
2023-09-10 13:00:00,813.3231,655.2446,642.4722,652.3256,668.9115,691.5363,681.1356,3988.585
2023-09-10 14:00:00,846.8535,685.9678,651.1143,662.2678,649.5754,672.2511,616.2205,3925.313
